Oscilloscope data. 
Time step = 1,250 mS
Voltage step = 31,25 mV
Zero level = 58

N 	Smpl.	Trig
1498	136	0
1499	136	0
1500	136	0
1501	135	0
1502	135	0
1503	135	0
1504	134	0
1505	134	0
1506	133	0
1507	132	0
1508	132	0
1509	132	0
1510	132	0
1511	131	0
1512	131	0
1513	131	0
1514	131	0
1515	130	0
1516	130	0
1517	129	0
1518	129	0
1519	128	0
1520	128	0
1521	128	0
1522	127	0
1523	127	0
1524	126	0
1525	125	0
1526	125	0
1527	124	0
1528	124	0
1529	124	0
1530	123	0
1531	123	0
1532	123	0
1533	123	0
1534	121	0
1535	120	0
1536	120	0
1537	119	0
1538	119	0
1539	119	0
1540	117	0
1541	117	0
1542	116	0
1543	116	0
1544	115	0
1545	115	0
1546	114	0
1547	112	0
1548	112	0
1549	111	0
1550	111	0
1551	110	0
1552	109	0
1553	108	0
1554	108	0
1555	107	0
1556	107	0
1557	105	0
1558	104	0
1559	104	0
1560	103	0
1561	103	0
1562	101	0
1563	100	0
1564	100	0
1565	99	0
1566	99	0
1567	97	0
1568	96	0
1569	95	0
1570	95	0
1571	93	0
1572	92	0
1573	92	0
1574	91	0
1575	91	0
1576	89	0
1577	88	0
1578	88	0
1579	88	0
1580	88	0
1581	88	0
1582	88	0
1583	88	0
1584	87	0
1585	88	0
1586	87	0
1587	88	0
1588	87	0
1589	87	0
1590	87	0
1591	87	0
1592	87	0
1593	88	0
1594	88	0
1595	88	0
1596	87	0
1597	87	0
1598	87	0
1599	87	0
1600	88	0
1601	87	0
1602	87	0
1603	87	0
1604	87	0
1605	88	0
1606	87	0
1607	87	0
1608	87	0
1609	87	0
1610	88	0
1611	87	0
1612	88	0
1613	87	0
1614	87	0
1615	87	0
1616	87	0
1617	87	0
1618	87	0
1619	87	0
1620	87	0
1621	88	0
1622	87	0
1623	87	0
1624	87	0
1625	87	0
1626	87	0
1627	87	0
1628	87	0
1629	87	0
1630	87	0
1631	87	0
1632	87	0
1633	87	0
1634	87	0
1635	87	0
1636	87	0
1637	88	0
1638	87	0
1639	87	0
1640	87	0
1641	87	0
1642	87	0
1643	88	0
1644	88	0
1645	87	0
1646	87	0
1647	87	0
1648	87	0
1649	87	0
1650	88	0
1651	87	0
1652	87	0
1653	87	0
1654	87	0
1655	88	0
1656	87	0
1657	87	0
1658	87	0
1659	88	0
1660	88	0
1661	87	0
1662	87	0
1663	87	0
1664	88	0
1665	87	0
1666	88	0
1667	87	0
1668	87	0
1669	87	0
1670	88	0
1671	88	0
1672	87	0
1673	87	0
1674	87	0
1675	88	0
1676	87	0
1677	88	0
